pair,date,high,low,open,close,volume
USDT_BTC,1498600800,2603.97998046875,2484.419921875,2553.030029296875,2574.7900390625,1183869952
USDT_BTC,1498687200,2588.830078125,2510.47998046875,2567.56005859375,2539.320068359375,949979008
USDT_BTC,1498773600,2559.25,2478.429931640625,2539.239990234375,2480.840087890625,860273024
USDT_BTC,1498860000,2515.27001953125,2419.22998046875,2492.60009765625,2434.550048828125,779913984
USDT_BTC,1498946400,2514.280029296875,2394.840087890625,2436.39990234375,2506.469970703125,803747008
USDT_BTC,1499032800,2595,2480.469970703125,2498.56005859375,2564.06005859375,964112000
USDT_BTC,1499119200,2631.590087890625,2559.35009765625,2561,2601.639892578125,985516032
USDT_BTC,1499205600,2622.64990234375,2538.550048828125,2602.8701171875,2601.989990234375,941566016
USDT_BTC,1499292000,2616.719970703125,2581.68994140625,2608.10009765625,2608.56005859375,761956992
USDT_BTC,1499378400,2916.139892578125,2498.8701171875,2608.590087890625,2518.659912109375,917411968
USDT_BTC,1499464800,2571.340087890625,2492.31005859375,2520.27001953125,2571.340087890625,733329984
USDT_BTC,1499551200,2635.489990234375,2517.590087890625,2572.610107421875,2518.43994140625,527856000
USDT_BTC,1499637600,2537.159912109375,2321.1298828125,2525.25,2372.56005859375,1111200000
USDT_BTC,1499724000,2413.469970703125,2296.81005859375,2385.889892578125,2337.7900390625,1329760000
USDT_BTC,1499810400,2423.7099609375,2275.139892578125,2332.77001953125,2398.840087890625,1117410048
USDT_BTC,1499896800,2425.219970703125,2340.830078125,2402.699951171875,2357.89990234375,835769984
USDT_BTC,1499983200,2363.25,2183.219970703125,2360.590087890625,2233.340087890625,882502976
USDT_BTC,1500069600,2231.139892578125,1990.4100341796875,2230.1201171875,1998.8599853515625,993608000
USDT_BTC,1500156000,2058.77001953125,1843.030029296875,1991.97998046875,1929.8199462890625,1182870016
USDT_BTC,1500242400,2230.489990234375,1932.6199951171875,1932.6199951171875,2228.409912109375,1201760000
USDT_BTC,1500328800,2387.610107421875,2164.77001953125,2233.52001953125,2318.8798828125,1512450048
USDT_BTC,1500415200,2397.169921875,2260.22998046875,2323.080078125,2273.429931640625,1245100032
USDT_BTC,1500501600,2900.699951171875,2269.889892578125,2269.889892578125,2817.60009765625,2249260032
USDT_BTC,1500588000,2838.409912109375,2621.85009765625,2838.409912109375,2667.760009765625,1489449984
USDT_BTC,1500674400,2862.419921875,2657.7099609375,2668.6298828125,2810.1201171875,1177129984
USDT_BTC,1500760800,2832.179931640625,2653.93994140625,2808.10009765625,2730.39990234375,1072840000
USDT_BTC,1500847200,2777.260009765625,2699.18994140625,2732.699951171875,2754.860107421875,866473984
USDT_BTC,1500933600,2768.080078125,2480.9599609375,2757.5,2576.47998046875,1460089984
USDT_BTC,1501020000,2610.760009765625,2450.800048828125,2577.77001953125,2529.449951171875,937404032
USDT_BTC,1501106400,2693.320068359375,2529.340087890625,2538.7099609375,2671.780029296875,789104000
USDT_BTC,1501192800,2897.449951171875,2679.72998046875,2679.72998046875,2809.010009765625,1380099968
USDT_BTC,1501279200,2808.760009765625,2692.800048828125,2807.02001953125,2726.449951171875,803745984
USDT_BTC,1501365600,2758.530029296875,2644.85009765625,2724.389892578125,2757.179931640625,705942976
USDT_BTC,1501452000,2889.6201171875,2720.610107421875,2763.239990234375,2875.340087890625,860574976
USDT_BTC,1501538400,2921.35009765625,2685.610107421875,2871.300048828125,2718.260009765625,1324669952
USDT_BTC,1501624800,2762.530029296875,2668.590087890625,2727.1298828125,2710.669921875,1094950016
USDT_BTC,1501711200,2813.31005859375,2685.139892578125,2709.56005859375,2804.72998046875,804796992
USDT_BTC,1501797600,2899.330078125,2743.719970703125,2806.929931640625,2895.889892578125,1002120000
USDT_BTC,1501884000,3290.010009765625,2874.830078125,2897.6298828125,3252.909912109375,1945699968
